Rep,Compound,Area,Background,Mass.Error.PPM,SN,SNFlag,ppmFlag,areaminFlag
210329_Poo_TruePoo_Half2,Tocopherol (Vit E),32752,9851,-9.2,3.3247386052177443,NA,ppmFlag,NA
210329_Poo_TruePoo_Half3,Tocopherol (Vit E),47357,2282,-9.6,20.752410166520598,NA,ppmFlag,NA
210329_Smp_Aloha_A,Tocopherol (Vit E),17092,0,-7.8,Inf,NA,ppmFlag,NA
210329_Smp_Aloha_B,Tocopherol (Vit E),47834,0,-8.6,Inf,NA,ppmFlag,NA
210329_Smp_Aloha_C,Tocopherol (Vit E),20156,0,-9,Inf,NA,ppmFlag,NA
210329_Smp_Mort_Test_A,Tocopherol (Vit E),30914,28779,-9.6,1.0741860384308002,NA,ppmFlag,NA
210329_Smp_Mort_Test_B,Tocopherol (Vit E),66646,0,-7.9,Inf,NA,ppmFlag,NA
210329_Smp_PPL_Aloha_A,Tocopherol (Vit E),16935,0,-5.9,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,Tocopherol (Vit E),48334,21319,-8.6,2.26717951123411,NA,ppmFlag,NA
210329_Smp_PPL_Aloha_C,Tocopherol (Vit E),8807,5203,-8.4,1.6926773015567942,NA,ppmFlag,NA
210329_Smp_PPL_PS_A,Tocopherol (Vit E),30677,0,-6.3,Inf,NA,ppmFlag,NA
210329_Smp_PPL_PS_B,Tocopherol (Vit E),27353,0,-5.9,Inf,NA,NA,NA
210329_Smp_PPL_PS_C,Tocopherol (Vit E),33182,0,-7.4,Inf,NA,ppmFlag,NA
210329_Smp_PS_A,Tocopherol (Vit E),52478,0,-7.8,Inf,NA,ppmFlag,NA
210329_Smp_PS_B,Tocopherol (Vit E),52300,0,-7.7,Inf,NA,ppmFlag,NA
210329_Smp_PS_C,Tocopherol (Vit E),46779,0,-8.1,Inf,NA,ppmFlag,NA
210329_Std_250nMStdsInH2O_1,Tocotrienol,375429,0,-6.2,Inf,NA,ppmFlag,NA
210329_Std_250nMStdsInH2O_2,Tocotrienol,102020,0,-5.1,Inf,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Tocotrienol,604241,0,-5.9,Inf,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Tocotrienol,351141,0,-5.4,Inf,NA,NA,NA
210329_Std_H2OInMatrix_1,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Std_H2OInMatrix_2,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_A,Tocotrienol,2118,0,-0.4,Inf,NA,NA,areaminFlag
210329_Blk_Blank1_B,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_C,Tocotrienol,3102,0,0,Inf,NA,NA,areaminFlag
210329_Blk_Blank2_A,Tocotrienol,2547,0,0,Inf,NA,NA,areaminFlag
210329_Blk_Blank2_B,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_C,Tocotrienol,1961,0,-2.2,Inf,NA,NA,areaminFlag
210329_Blk_Blank3_A,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_B,Tocotrienol,1865,0,-1,Inf,NA,NA,areaminFlag
210329_Blk_Blank3_C,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_A,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_B,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_C,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full1,Tocotrienol,1797,0,2.3,Inf,NA,NA,areaminFlag
210329_Poo_TruePoo_Full2,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full3,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half1,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half2,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half3,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_A,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_B,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_C,Tocotrienol,1954,0,-0.4,Inf,NA,NA,areaminFlag
210329_Smp_Mort_Test_A,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Mort_Test_B,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_A,Tocotrienol,2667,0,0.1,Inf,NA,NA,areaminFlag
210329_Smp_PPL_Aloha_B,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_C,Tocotrienol,1956,0,1.1,Inf,NA,NA,areaminFlag
210329_Smp_PPL_PS_A,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_B,Tocotrienol,2533,0,1.4,Inf,NA,NA,areaminFlag
210329_Smp_PPL_PS_C,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_A,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_B,Tocotrienol,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_C,Tocotrienol,2338,0,-0.2,Inf,NA,NA,areaminFlag
210329_Std_250nMStdsInH2O_1,trans Retinal,17011730,655833,-1.7,25.93911864758254,NA,NA,NA
210329_Std_250nMStdsInH2O_2,trans Retinal,3201180,320103,-1,10.000468599169642,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,trans Retinal,19999682,993916,-1.5,20.122104886127197,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,trans Retinal,5203146,361895,-1.1,14.377501761560673,NA,NA,NA
210329_Std_H2OInMatrix_1,trans Retinal,66977,85267,-1.1,0.7854973201824856,SNFlag,NA,NA
210329_Std_H2OInMatrix_2,trans Retinal,2339444,235032,-1,9.953725450151468,NA,NA,NA
210329_Blk_Blank1_A,trans Retinal,112810,101155,-1.4,1.1152192180317335,NA,NA,NA
210329_Blk_Blank1_B,trans Retinal,55278,156456,-1.5,0.3533133916244823,SNFlag,NA,NA
210329_Blk_Blank1_C,trans Retinal,69665,133102,-1.5,0.523395591350994,SNFlag,NA,NA
210329_Blk_Blank2_A,trans Retinal,13905,120087,-1.3,0.11579105148767144,SNFlag,NA,NA
210329_Blk_Blank2_B,trans Retinal,27935,62768,-1.1,0.4450516186591894,SNFlag,NA,NA
210329_Blk_Blank2_C,trans Retinal,13702,115843,-0.2,0.1182807765682864,SNFlag,NA,NA
210329_Blk_Blank3_A,trans Retinal,13703,104101,-1.3,0.13163178067453724,SNFlag,NA,NA
210329_Blk_Blank3_B,trans Retinal,61277,192200,-1.1,0.31881893860561916,SNFlag,NA,NA
210329_Blk_Blank3_C,trans Retinal,37934,88349,-1.7,0.42936535784219404,SNFlag,NA,NA
210329_Blk_PPL_Blank_A,trans Retinal,2312899,0,-1,Inf,NA,NA,NA
210329_Blk_PPL_Blank_B,trans Retinal,69476,89009,-0.7,0.7805502814322147,SNFlag,NA,NA
210329_Blk_PPL_Blank_C,trans Retinal,29398,161853,-0.6,0.1816339517957653,SNFlag,NA,NA
210329_Poo_TruePoo_Full1,trans Retinal,7411,114378,-2.3,0.0647939289024113,SNFlag,NA,NA
210329_Poo_TruePoo_Full2,trans Retinal,67585,141972,-1.8,0.47604457216916013,SNFlag,NA,NA
210329_Poo_TruePoo_Full3,trans Retinal,64019,69555,-1.2,0.9204083099705269,SNFlag,NA,NA
210329_Poo_TruePoo_Half1,trans Retinal,153684,197053,-1.4,0.7799120033696518,SNFlag,NA,NA
210329_Poo_TruePoo_Half2,trans Retinal,110160,126114,-1.1,0.873495408915743,SNFlag,NA,NA
210329_Poo_TruePoo_Half3,trans Retinal,42676,71432,-1.7,0.597435323104491,SNFlag,NA,NA
210329_Smp_Aloha_A,trans Retinal,71412,94126,-1,0.7586851666914561,SNFlag,NA,NA
210329_Smp_Aloha_B,trans Retinal,54239,122031,-1.5,0.4444690283616458,SNFlag,NA,NA
210329_Smp_Aloha_C,trans Retinal,108881,117205,-1.3,0.9289791391152254,SNFlag,NA,NA
210329_Smp_Mort_Test_A,trans Retinal,37165,87807,-1.6,0.4232578268247406,SNFlag,NA,NA
210329_Smp_Mort_Test_B,trans Retinal,44245,90189,-1.9,0.49058089123950815,SNFlag,NA,NA
210329_Smp_PPL_Aloha_A,trans Retinal,65942,89305,-1.3,0.7383909075639662,SNFlag,NA,NA
210329_Smp_PPL_Aloha_B,trans Retinal,95482,184759,-1.3,0.5167921454435237,SNFlag,NA,NA
210329_Smp_PPL_Aloha_C,trans Retinal,12081,165840,-1.3,0.07284732272069465,SNFlag,NA,NA
210329_Smp_PPL_PS_A,trans Retinal,69177,152835,-0.7,0.4526253803121013,SNFlag,NA,NA
210329_Smp_PPL_PS_B,trans Retinal,31150,110673,-0.8,0.2814597959755315,SNFlag,NA,NA
210329_Smp_PPL_PS_C,trans Retinal,65301,117603,-0.6,0.555266447284508,SNFlag,NA,NA
210329_Smp_PS_A,trans Retinal,23971,242597,-0.8,0.09880996055186173,SNFlag,NA,NA
210329_Smp_PS_B,trans Retinal,30712,189608,-0.9,0.1619762879203409,SNFlag,NA,NA
210329_Smp_PS_C,trans Retinal,113977,140102,-1.3,0.8135287147935076,SNFlag,NA,NA
210329_Std_250nMStdsInH2O_1,Tropodithietic acid,6877557,0,-2.3,Inf,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Tropodithietic acid,10292605,105445,-1.7,97.61112428280146,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Tropodithietic acid,1728527,281013,-2.2,6.151057068534196,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Tropodithietic acid,2232970,1251284,-1.9,1.7845429175151284,NA,NA,NA
210329_Std_H2OInMatrix_1,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Std_H2OInMatrix_2,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_A,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_B,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_C,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_A,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_B,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_C,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_A,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_B,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_C,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_A,Tropodithietic acid,8421,0,-1,Inf,NA,NA,NA
210329_Blk_PPL_Blank_B,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_C,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full1,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full2,Tropodithietic acid,2233,0,6,Inf,NA,NA,areaminFlag
210329_Poo_TruePoo_Full3,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half1,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half2,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half3,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_A,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_B,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_C,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Mort_Test_A,Tropodithietic acid,2360,0,-3.2,Inf,NA,NA,areaminFlag
210329_Smp_Mort_Test_B,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_A,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_B,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_C,Tropodithietic acid,2814,0,-0.7,Inf,NA,NA,areaminFlag
210329_Smp_PPL_PS_A,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_B,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_C,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_A,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_B,Tropodithietic acid,1651,0,-4.1,Inf,NA,NA,areaminFlag
210329_Smp_PS_C,Tropodithietic acid,NA,NA,NA,NA,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Tryptamine,11148059,67471,-2.8,165.2274162232663,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Tryptamine,13137485,177810,-2.6,73.88496147573252,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Tryptamine,10799290,0,-3.4,Inf,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Tryptamine,12575812,114427,-2.8,109.90248804914924,NA,NA,NA
210329_Std_H2OInMatrix_1,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Std_H2OInMatrix_2,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_A,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_C,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_A,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_C,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_A,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_C,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_A,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_C,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full1,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full2,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full3,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half1,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half2,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half3,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_A,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_C,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Mort_Test_A,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Mort_Test_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_A,Tryptamine,18176,0,-2.7,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_C,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_A,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_C,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_A,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_B,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_C,Tryptamine,NA,NA,NA,NA,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Tryptophan,13212122,126504,-2.1,104.44034971226206,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Tryptophan,18231916,254141,-1.4,71.73937302521041,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Tryptophan,22639930,0,-2.1,Inf,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Tryptophan,27347292,192370,-2,142.1598586058117,NA,NA,NA
210329_Std_H2OInMatrix_1,Tryptophan,7508986,97273,-1.9,77.1949667430839,NA,NA,NA
210329_Std_H2OInMatrix_2,Tryptophan,8883707,53230,-2.2,166.892861168514,NA,NA,NA
210329_Blk_Blank1_A,Tryptophan,423777,0,-1.7,Inf,NA,NA,NA
210329_Blk_Blank1_B,Tryptophan,452639,0,-2,Inf,NA,NA,NA
210329_Blk_Blank1_C,Tryptophan,343173,0,-2.1,Inf,NA,NA,NA
210329_Blk_Blank2_A,Tryptophan,78145,0,-2.1,Inf,NA,NA,NA
210329_Blk_Blank2_B,Tryptophan,76584,0,-1.8,Inf,NA,NA,NA
210329_Blk_Blank2_C,Tryptophan,95767,0,-2.1,Inf,NA,NA,NA
210329_Blk_Blank3_A,Tryptophan,22804,0,-1.5,Inf,NA,NA,NA
210329_Blk_Blank3_B,Tryptophan,54566,0,-1.5,Inf,NA,NA,NA
210329_Blk_Blank3_C,Tryptophan,71286,0,-2.2,Inf,NA,NA,NA
210329_Blk_PPL_Blank_A,Tryptophan,0,0,NA,NA,NA,NA,areaminFlag
210329_Blk_PPL_Blank_B,Tryptophan,8081,0,0.6,Inf,NA,NA,NA
210329_Blk_PPL_Blank_C,Tryptophan,0,0,NA,NA,NA,NA,areaminFlag
210329_Poo_TruePoo_Full1,Tryptophan,10876401,153127,-1.9,71.028629830141,NA,NA,NA
210329_Poo_TruePoo_Full2,Tryptophan,13423575,143573,-1.8,93.49651396850383,NA,NA,NA
210329_Poo_TruePoo_Full3,Tryptophan,11183531,60934,-2,183.5351527882627,NA,NA,NA
210329_Poo_TruePoo_Half1,Tryptophan,5350466,17708,-1.7,302.14964987576235,NA,NA,NA
210329_Poo_TruePoo_Half2,Tryptophan,6813919,100478,-2.1,67.81503413682597,NA,NA,NA
210329_Poo_TruePoo_Half3,Tryptophan,5772823,27194,-1.8,212.28296683091858,NA,NA,NA
210329_Smp_Aloha_A,Tryptophan,272235,0,-2.3,Inf,NA,NA,NA
210329_Smp_Aloha_B,Tryptophan,121312,0,-1.9,Inf,NA,NA,NA
210329_Smp_Aloha_C,Tryptophan,185111,7763,-1.9,23.845291768646142,NA,NA,NA
210329_Smp_Mort_Test_A,Tryptophan,5561,0,-0.9,Inf,NA,NA,NA
210329_Smp_Mort_Test_B,Tryptophan,45128,0,-1.2,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_A,Tryptophan,214142,0,-2.4,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,Tryptophan,92329,0,-1.7,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_C,Tryptophan,160779,0,-1.9,Inf,NA,NA,NA
210329_Smp_PPL_PS_A,Tryptophan,134839,0,-1.8,Inf,NA,NA,NA
210329_Smp_PPL_PS_B,Tryptophan,214818,0,-1.5,Inf,NA,NA,NA
210329_Smp_PPL_PS_C,Tryptophan,147829,16338,-1.3,9.048169910637776,NA,NA,NA
210329_Smp_PS_A,Tryptophan,361654,0,-1.4,Inf,NA,NA,NA
210329_Smp_PS_B,Tryptophan,18303,67316,-1.5,0.27189672588983305,SNFlag,NA,NA
210329_Smp_PS_C,Tryptophan,101445,55267,-1.7,1.8355438145728915,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Tryptophol,7004594,111693,-2.9,62.71291844609779,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Tryptophol,10715483,125494,-2.7,85.38641688048831,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Tryptophol,7323170,134270,-3.3,54.54062709466001,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Tryptophol,9644317,338284,-2.7,28.50952749760556,NA,NA,NA
210329_Std_H2OInMatrix_1,Tryptophol,233605,0,-3.1,Inf,NA,NA,NA
210329_Std_H2OInMatrix_2,Tryptophol,221593,0,-3,Inf,NA,NA,NA
210329_Blk_Blank1_A,Tryptophol,1580890,367306,-3.1,4.304013547287548,NA,NA,NA
210329_Blk_Blank1_B,Tryptophol,1491139,290597,-3.2,5.131295230164111,NA,NA,NA
210329_Blk_Blank1_C,Tryptophol,1915677,376889,-3.3,5.082867900097907,NA,NA,NA
210329_Blk_Blank2_A,Tryptophol,210612,220274,-2.9,0.9561364482417353,SNFlag,NA,NA
210329_Blk_Blank2_B,Tryptophol,400987,281491,-3.1,1.424510907986401,NA,NA,NA
210329_Blk_Blank2_C,Tryptophol,420781,195326,-2.6,2.1542498182525622,NA,NA,NA
210329_Blk_Blank3_A,Tryptophol,21288,66739,-3.2,0.3189739133040651,SNFlag,NA,NA
210329_Blk_Blank3_B,Tryptophol,106523,127786,-3,0.8336046202244377,SNFlag,NA,NA
210329_Blk_Blank3_C,Tryptophol,176393,155366,-3.4,1.1353384910469473,NA,NA,NA
210329_Blk_PPL_Blank_A,Tryptophol,0,0,NA,NA,NA,NA,areaminFlag
210329_Blk_PPL_Blank_B,Tryptophol,7591,0,-1.4,Inf,NA,NA,NA
210329_Blk_PPL_Blank_C,Tryptophol,12927,0,-1.6,Inf,NA,NA,NA
210329_Poo_TruePoo_Full1,Tryptophol,267275,0,-3.4,Inf,NA,NA,NA
210329_Poo_TruePoo_Full2,Tryptophol,206454,211215,-3.3,0.9774589872878346,SNFlag,NA,NA
210329_Poo_TruePoo_Full3,Tryptophol,165858,136561,-2.8,1.2145341642196528,NA,NA,NA
210329_Poo_TruePoo_Half1,Tryptophol,88329,84498,-3,1.0453383512035788,NA,NA,NA
210329_Poo_TruePoo_Half2,Tryptophol,142336,10916,-3,13.039208501282522,NA,NA,NA
210329_Poo_TruePoo_Half3,Tryptophol,138098,4712,-2.6,29.307724957555177,NA,NA,NA
210329_Smp_Aloha_A,Tryptophol,712916,281246,-3.7,2.534848495623049,NA,NA,NA
210329_Smp_Aloha_B,Tryptophol,592108,464126,-3,1.2757483959097313,NA,NA,NA
210329_Smp_Aloha_C,Tryptophol,937298,821030,-3,1.1416123649562135,NA,NA,NA
210329_Smp_Mort_Test_A,Tryptophol,211612,0,-3.6,Inf,NA,NA,NA
210329_Smp_Mort_Test_B,Tryptophol,222610,0,-3.5,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_A,Tryptophol,78215,0,-2.7,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,Tryptophol,116341,0,-2.7,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_C,Tryptophol,33852,0,-2.8,Inf,NA,NA,NA
210329_Smp_PPL_PS_A,Tryptophol,168393,0,-2.7,Inf,NA,NA,NA
210329_Smp_PPL_PS_B,Tryptophol,168594,13384,-2.4,12.596682606096833,NA,NA,NA
210329_Smp_PPL_PS_C,Tryptophol,9246,0,-1,Inf,NA,NA,NA
210329_Smp_PS_A,Tryptophol,710565,20592,-2,34.50684731934732,NA,NA,NA
210329_Smp_PS_B,Tryptophol,866969,65629,-2.5,13.21015100031998,NA,NA,NA
210329_Smp_PS_C,Tryptophol,686955,87313,-2.4,7.867728746005749,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Tyrosine,699506,0,-2.2,Inf,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Tyrosine,1361748,0,-1.8,Inf,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Tyrosine,8968518,600474,-2.4,14.935730772689576,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Tyrosine,9971334,622607,-2.2,16.015454371698358,NA,NA,NA
210329_Std_H2OInMatrix_1,Tyrosine,8001366,314031,-2.3,25.479541828672964,NA,NA,NA
210329_Std_H2OInMatrix_2,Tyrosine,9438930,242003,-2.9,39.003359462486,NA,NA,NA
210329_Blk_Blank1_A,Tyrosine,710070,564151,-2.5,1.2586523820750117,NA,NA,NA
210329_Blk_Blank1_B,Tyrosine,574531,613665,-2.5,0.9362290500517383,SNFlag,NA,NA
210329_Blk_Blank1_C,Tyrosine,910274,707271,-2.3,1.2870229374596158,NA,NA,NA
210329_Blk_Blank2_A,Tyrosine,715982,169285,-2.5,4.229447381634522,NA,NA,NA
210329_Blk_Blank2_B,Tyrosine,760324,298002,-2,2.55140569526379,NA,NA,NA
210329_Blk_Blank2_C,Tyrosine,1028482,279046,-2.5,3.685707732775241,NA,NA,NA
210329_Blk_Blank3_A,Tyrosine,474664,129985,-2,3.651682886486902,NA,NA,NA
210329_Blk_Blank3_B,Tyrosine,830102,175097,-1.7,4.740812235503749,NA,NA,NA
210329_Blk_Blank3_C,Tyrosine,902786,269107,-2.6,3.3547473681472426,NA,NA,NA
210329_Blk_PPL_Blank_A,Tyrosine,20974,0,-0.2,Inf,NA,NA,NA
210329_Blk_PPL_Blank_B,Tyrosine,149976,0,-1.9,Inf,NA,NA,NA
210329_Blk_PPL_Blank_C,Tyrosine,243218,0,-2,Inf,NA,NA,NA
210329_Poo_TruePoo_Full1,Tyrosine,11069762,453629,-2.1,24.402677077523702,NA,NA,NA
210329_Poo_TruePoo_Full2,Tyrosine,14033185,586784,-2.2,23.915418620821292,NA,NA,NA
210329_Poo_TruePoo_Full3,Tyrosine,11726484,400410,-2.4,29.286191653555107,NA,NA,NA
210329_Poo_TruePoo_Half1,Tyrosine,5826167,170785,-2.1,34.11404397341687,NA,NA,NA
210329_Poo_TruePoo_Half2,Tyrosine,7368425,227763,-2.3,32.35128181486896,NA,NA,NA
210329_Poo_TruePoo_Half3,Tyrosine,6462260,223100,-2,28.965755266696547,NA,NA,NA
210329_Smp_Aloha_A,Tyrosine,3879592,701617,-2.5,5.529501138085308,NA,NA,NA
210329_Smp_Aloha_B,Tyrosine,3066982,716009,-2.3,4.283440571277735,NA,NA,NA
210329_Smp_Aloha_C,Tyrosine,2479372,560355,-2.1,4.424645091058347,NA,NA,NA
210329_Smp_Mort_Test_A,Tyrosine,1644695,406040,-3,4.050573835090139,NA,NA,NA
210329_Smp_Mort_Test_B,Tyrosine,2110072,504086,-2,4.1859365267037765,NA,NA,NA
210329_Smp_PPL_Aloha_A,Tyrosine,3963655,418539,-2.9,9.470216634531072,NA,NA,NA
210329_Smp_PPL_Aloha_B,Tyrosine,4854628,523355,-2.2,9.275975198479044,NA,NA,NA
210329_Smp_PPL_Aloha_C,Tyrosine,4244958,560755,-2.3,7.570076058171573,NA,NA,NA
210329_Smp_PPL_PS_A,Tyrosine,1952562,490540,-2.1,3.9804338076405594,NA,NA,NA
210329_Smp_PPL_PS_B,Tyrosine,1815601,598743,-1.8,3.03235444923782,NA,NA,NA
210329_Smp_PPL_PS_C,Tyrosine,1745398,650799,-1.4,2.6819309802258453,NA,NA,NA
210329_Smp_PS_A,Tyrosine,1999666,565563,-1.5,3.535708665524442,NA,NA,NA
210329_Smp_PS_B,Tyrosine,1854057,684431,-1.7,2.708902723576226,NA,NA,NA
210329_Smp_PS_C,Tyrosine,2531475,810158,-1.9,3.124668274583476,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Vanillic Acid,536543,14693,-2.9,36.51691281562649,NA,NA,NA
